instance,ants,iterations,alpha,beta,rho,q,stall,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,50,42,9980484517,9980477899,440
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,80,123,9980484517,9980477899,429
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,80,2026,9980484517,9980477899,452
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,50,2026,9980484517,9980477899,468
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,50,123,9980484517,9980477899,471
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,80,42,9980484517,9980477899,468
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,120,42,9980484517,9980477899,433
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,120,123,9980484517,9980477899,460
docs\inst_test\instancias\n_1000_9,30,200,1.2000,4.0000,0.3000,2.0000,120,2026,9980484517,9980477899,469
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,80,2026,9980484517,9980477899,510
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,80,42,9980484517,9980477899,515
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,50,42,9980484517,9980477899,510
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,120,123,9980484517,9980477899,523
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,120,2026,9980484517,9980477899,527
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,80,42,9980484517,9980477899,508
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,50,42,9980484517,9980477899,562
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,50,2026,9980484517,9980477899,526
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,50,2026,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,80,123,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,50,123,9980484517,9980477899,573
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,0.5000,120,42,9980484517,9980477899,568
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,50,123,9980484517,9980477899,562
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,80,123,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,80,2026,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,120,123,9980484517,9980477899,510
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,120,42,9980484517,9980477899,567
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,50,2026,9980484517,9980477899,521
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,50,123,9980484517,9980477899,544
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,1.0000,120,2026,9980484517,9980477899,567
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,50,42,9980484517,9980477899,571
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,80,2026,9980484517,9980477899,515
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,80,123,9980484517,9980477899,518
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,120,42,9980484517,9980477899,512
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,80,42,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,120,123,9980484517,9980477899,540
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,50,2026,9980484517,9980477899,520
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.1000,2.0000,120,2026,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,50,42,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,50,123,9980484517,9980477899,577
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,80,42,9980484517,9980477899,546
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,80,123,9980484517,9980477899,563
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,80,2026,9980484517,9980477899,515
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,120,42,9980484517,9980477899,521
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,120,123,9980484517,9980477899,526
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,0.5000,120,2026,9980484517,9980477899,533
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,50,123,9980484517,9980477899,527
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,50,42,9980484517,9980477899,533
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,80,42,9980484517,9980477899,525
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,50,2026,9980484517,9980477899,551
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,80,123,9980484517,9980477899,552
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,120,42,9980484517,9980477899,552
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,80,2026,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,120,123,9980484517,9980477899,560
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,1.0000,120,2026,9980484517,9980477899,549
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,50,42,9980484517,9980477899,545
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,50,123,9980484517,9980477899,544
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,50,2026,9980484517,9980477899,543
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,80,42,9980484517,9980477899,539
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,80,123,9980484517,9980477899,557
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,120,42,9980484517,9980477899,544
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,80,2026,9980484517,9980477899,567
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,120,2026,9980484517,9980477899,552
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.2000,2.0000,120,123,9980484517,9980477899,557
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,50,42,9980484517,9980477899,560
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,50,123,9980484517,9980477899,559
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,80,42,9980484517,9980477899,530
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,50,2026,9980484517,9980477899,569
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,80,2026,9980484517,9980477899,527
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,80,123,9980484517,9980477899,559
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,120,2026,9980484517,9980477899,518
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,120,42,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,50,42,9980484517,9980477899,510
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,0.5000,120,123,9980484517,9980477899,569
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,50,123,9980484517,9980477899,513
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,50,2026,9980484517,9980477899,516
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,120,2026,9980484517,9980477899,514
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,50,42,9980484517,9980477899,510
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,80,42,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,80,2026,9980484517,9980477899,561
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,80,123,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,120,42,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,50,123,9980484517,9980477899,528
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,1.0000,120,123,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,80,123,9980484517,9980477899,519
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,80,42,9980484517,9980477899,533
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,80,2026,9980484517,9980477899,511
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,50,2026,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,120,42,9980484517,9980477899,510
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,120,123,9980484517,9980477899,567
docs\inst_test\instancias\n_1000_9,30,300,0.8000,2.0000,0.3000,2.0000,120,2026,9980484517,9980477899,536
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,50,123,9980484517,9980477899,536
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,50,42,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,80,123,9980484517,9980477899,532
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,50,2026,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,80,42,9980484517,9980477899,563
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,120,123,9980484517,9980477899,532
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,120,42,9980484517,9980477899,568
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,80,2026,9980484517,9980477899,573
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,50,42,9980484517,9980477899,533
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,50,2026,9980484517,9980477899,528
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,50,123,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,0.5000,120,2026,9980484517,9980477899,577
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,80,123,9980484517,9980477899,524
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,120,42,9980484517,9980477899,518
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,80,42,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,120,123,9980484517,9980477899,521
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,80,2026,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,1.0000,120,2026,9980484517,9980477899,513
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,50,42,9980484517,9980477899,515
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,80,2026,9980484517,9980477899,528
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,120,123,9980484517,9980477899,519
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,50,42,9980484517,9980477899,515
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,50,2026,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,50,123,9980484517,9980477899,575
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,80,42,9980484517,9980477899,568
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,80,123,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,120,2026,9980484517,9980477899,543
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.1000,2.0000,120,42,9980484517,9980477899,579
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,50,2026,9980484517,9980477899,513
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,50,123,9980484517,9980477899,567
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,80,123,9980484517,9980477899,524
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,80,42,9980484517,9980477899,568
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,80,2026,9980484517,9980477899,541
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,50,123,9980484517,9980477899,533
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,120,42,9980484517,9980477899,573
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,50,42,9980484517,9980477899,558
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,120,2026,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,80,42,9980484517,9980477899,550
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,80,123,9980484517,9980477899,552
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,50,2026,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,80,2026,9980484517,9980477899,530
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,0.5000,120,123,9980484517,9980477899,635
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,120,42,9980484517,9980477899,554
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,120,2026,9980484517,9980477899,544
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,50,2026,9980484517,9980477899,526
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,50,42,9980484517,9980477899,543
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,50,123,9980484517,9980477899,547
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,80,42,9980484517,9980477899,539
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,80,123,9980484517,9980477899,546
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,80,2026,9980484517,9980477899,549
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,120,42,9980484517,9980477899,553
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,120,123,9980484517,9980477899,551
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,80,42,9980484517,9980477899,529
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,2.0000,120,2026,9980484517,9980477899,551
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,80,123,9980484517,9980477899,533
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.2000,1.0000,120,123,9980484517,9980477899,717
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,50,2026,9980484517,9980477899,543
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,50,123,9980484517,9980477899,552
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,50,42,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,80,2026,9980484517,9980477899,539
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,120,42,9980484517,9980477899,531
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,120,123,9980484517,9980477899,522
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,0.5000,120,2026,9980484517,9980477899,562
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,50,42,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,50,2026,9980484517,9980477899,513
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,50,123,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,80,123,9980484517,9980477899,510
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,120,42,9980484517,9980477899,523
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,50,42,9980484517,9980477899,523
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,80,42,9980484517,9980477899,567
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,80,2026,9980484517,9980477899,567
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,120,2026,9980484517,9980477899,564
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,1.0000,120,123,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,80,123,9980484517,9980477899,512
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,50,123,9980484517,9980477899,539
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,50,2026,9980484517,9980477899,529
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,120,42,9980484517,9980477899,516
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,120,123,9980484517,9980477899,514
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,80,42,9980484517,9980477899,566
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,80,2026,9980484517,9980477899,565
docs\inst_test\instancias\n_1000_9,30,300,0.8000,3.0000,0.3000,2.0000,120,2026,9980484517,9980477899,577
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,80,42,9980484517,9980477899,658
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,50,42,9980484517,9980477899,718
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,120,123,9980484517,9980477899,654
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,80,2026,9980484517,9980477899,667
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,120,2026,9980484517,9980477899,667
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,50,2026,9980484517,9980477899,655
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,80,42,9980484517,9980477899,641
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,50,123,9980484517,9980477899,657
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,50,123,9980484517,9980477899,707
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,50,2026,9980484517,9980477899,707
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,120,42,9980484517,9980477899,712
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,50,42,9980484517,9980477899,703
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,0.5000,80,123,9980484517,9980477899,806
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,80,123,9980484517,9980477899,709
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,120,42,9980484517,9980477899,643
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,120,2026,9980484517,9980477899,639
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,80,2026,9980484517,9980477899,702
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,50,42,9980484517,9980477899,645
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,50,123,9980484517,9980477899,646
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,1.0000,120,123,9980484517,9980477899,708
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,120,42,9980484517,9980477899,645
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.2000,0.5000,50,42,9980484517,9980477899,642
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,120,2026,9980484517,9980477899,662
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,120,123,9980484517,9980477899,675
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.2000,0.5000,50,123,9980484517,9980477899,650
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,80,42,9980484517,9980477899,704
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,50,2026,9980484517,9980477899,726
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,80,123,9980484517,9980477899,711
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.1000,2.0000,80,2026,9980484517,9980477899,714
docs\inst_test\instancias\n_1000_9,30,300,0.8000,4.0000,0.2000,0.5000,50,2026,9980484517,9980477899,708
